nama_outlet|nomor_XL|alamat|kecamatan|member/cvs|no_cvs|sd|site
LIS CELL|087885780484|kp.cibogo wetan rt.005/003,,kab. Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
AZKA CELL 3|087785473521|KP.KRONJO KEC.KRONJO,,TANGERANG|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
AZKA CELL 2|087785473520|KP.KRESEK KEC.KRESEK,,TANGERANG|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
CERIA CELL|087785470571|jl kano raya no.9 kelapa dua,,TANGERANG|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
BANYUMAS CELL|087785470570|kp. bedahan sawangan,,TANGERANG|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
CENAT CENUT CELL|087785470569|kp kapuk jakarta,,TANGERANG|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
GIE CELL|087785470568|jl kano raya kelapa dua,,TANGERANG|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
BENCONGAN CELL|087785470567|kp cicayur rt 002/003,,TANGERANG|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
BAROKAH CELL|087785470566|jl kano raya kelapa dua,,TANGERANG|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
IS MY LIFE CELL|087785470565|kp. bedahan rt004/002,,TANGERANG|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
DICKY CELL|087772610117|kp dadap rt 01/03 bencongan indah,SMALL,Kab. Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
BIDAR CELL|087772382958|Jln Bidar I no 18/20rt. 04/08 kelapa dua,,kab. tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
ROSA CELL|087772382855|KP NALAGATI RT 002 RW 004,,kab. tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
WD CELL|087771673810|Jl Qdar 5 No 30 Rt 001/04,,Kab. Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
CAHAYA CELL|087771673223|Curug sangereng rt.01/01,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
PURWOKERTO CELL|087771668048|Jl.Mina VI blok 1-3 no.28 rt 03/12,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
SAPHIRA CELL|087771640518|,,Kab. Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
COPEX CELL|087771640028|KP.Kandang rt 02/03 medang lestari,,Kab. Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
MENTARI CELL|087771577352|perumahan harkit binong permai,SMALL,Kab. Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
ALISA CELL|087771576726|Jln. raya kalipaten no. 6IA Rt. 002/04,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
SARAH GADING|087771575316|Kp.Kalipaten rt002/004 pat Dekat kontrakan saprudin,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
JENAR 1 CELL|087771575264|Kp. kalipaten rt 003/004,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
RAFI 3 CELL|087771575202|Jln kano raya no 19 rt 001 rw 001,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
RIZKY CELL|087771574581|Jln raya kalipaten no 2 rt 005/004,,tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
MJ CELL|087771561735|UG BLOK F5 NO. 3 - LIPPO KARAWACI,,kab. tangerang|KELAPA DUA|RUSDI|081776366003|085921261313|cikupa
JMC 2 CELL|087771560990|Jalan Dayung Raya no. 40,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
LINA CELL|087771560941|Jl.kano raya no.98 kelapa dua,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
ACTIONS CELL|087771560930|Jl danau tondano 1 no 20 bencongan,SMALL,Kab.Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
ERFOLG CELL|087771560915|Jl. boulevard Raya pasar sinpasa blok s2,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
PUPU CELL|087771560009|Jl.rumpak sinang rt.003/001,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
AZKIA CELL|087771466250|Jl Sampan Raya No 52 Rt/Rw 10/06 Kelapa Dua,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
RAFI2 CELL|087771466244|Jl kano raya No. 19 Rt. 001/007,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
BIO CELL|087771466241|jl flamboyan blok G no 30 rt01/05,,Kab. Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
ANGGA CELL|087771466240|jl benai bencongan,SMALL,Kab. Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
VISIONIC CELL|087771466112|,,|KELAPA DUA|RUSDI|081776366003|085921261313|cikupa
KITA CELL|087771466105|Kp bencongan RT 03/01,,Kab. Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
GOSYEN 3 CELL|087771466094|Jl. KANO RAYA KELAPA DUA,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
TAKUR CELL|087771466075|Jl.Kp Dadap Dc Bencongan Rt 002/03,SMALL,Kab. Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
GOSYEN 2 CELL|087771466041|Jln kano raya kelapa dua,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
AA CELL|087771460189|Jl.cibogo wetan rt.01/02,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
DINA CELL|087771413349|Kp curug sangereng rt 03 rw 06,,kab. tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
RIZKY CELL|087771010414|Kp.Cibogo wetan rt005/03 no.105,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
REFILL CELL|085921263674|JL.PEMANDANGAN 1 NO.18 RT 001/001 PADEMANGAN BARAT ,SMALL,Kab. Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
AGUNG CELL|085921263368|,,|KELAPA DUA|RUSDI|081776366003|085921261313|cikupa
EFDI CELL|085921261256|,,|KELAPA DUA|RUSDI|081776366003|085921261415|cikupa
MYUSE RELOAD CELL|085921260638|Jln. curug sangerang Rt 002/006,,|CURUG|RUSDI|081776366003|085921261400|cikupa
PWT CELL|085921260603|Jln. Dayung 1 No. 23 Rt. 01 Rw.06,,|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
CAHAYA ITC CELL|085921260476|Jln. danau kelapa raya no. 91,,|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
RAFQI CELL|085921260453|,,|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
EENG CELL|085920072104|Kp. Cibogo wetankelapa dua,,tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
FHATTAN CELL|085920072082|JL.Kramat Kp.Bencongan indah kelapa dua,SMALL,Kab. tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
PRO-Z CELL|081932384233|palem semi bencongan,SMALL,Kab. Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
DARMA CELL|081908335177|Kp kalidaten Rt 03/04,,kab. tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
CACA CELL|081908335041|Jl. Raya Binong RT 04/02 No.4,,Kab.Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
NAZWA CELL|081906753425|Curug sangerang rt 001/001,,tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
GERHANA CELL|081906392049|Kp Dadap rt 01 rw 03 bencongan indah,SMALL,Kab. Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
KEYLA CELL|081906388408|kp.Gurubug rt.001/005,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
JO|081906388241|Kp garubuk Rt 01/04 bojong Nangka,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
ICA CELL|081906387606|Jl.raya serang km.19.5 rt.15/07,,tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
JENAR2 CELL|081906383332|Kp. Kalidaten Rt 003/004,,|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
RAFI CELL|081905687843|jl.raya kano ry r.19 rt.001/007,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261313|cikupa
OPAN CELL|081905687384|KP RUMPAK SINANG RT01/01 NO 53,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
ADAM CELL|081905682179|Gading Serpong Blok Barat Blok CB19 No 12,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
CELL KITA|081905682003|Jl.kelapa gading selatan blok AK 09 No.05 sektor 1G,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
CELL KITA|081905681983|Gading serpong barat dekat sekolah penabur,,Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
DABELTY CELL|081808057088|Jln gading serpong raya deapn sekolah penabur,,kab. tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
PABUARAN CELL|081806613261|kp jatake rt 001/001,,TANGERANG|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
WIDIA CELL|081806613183|kp curug sangereng kelapa dua,,TANGERANG|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
PLANET CELL|081806613182|kp. jatake RT001/001 jati uwung,,TANGERANG|CURUG|RUSDI|081776366003|085921261400|cikupa
DEDE CELL|081806613181|bedahan sawangan,,TANGERANG|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
TARBIYAH CELL|081806613179|kp dadap RT002/003 kel bencongan,,TANGERANG|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
BINTANG JAYA CELL|081806610406|Jl.cendana raya rt 3/04 no.20 bencongan,SMALL,Kab. Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
NANA CELL|081806610405|Kp.dadap des. bencongan rt 02/03 ,SMALL,Kab. Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
Q CELL|08176085646|Jl dayung raya no 18 rt 05/07,,kab. Tangerang|KELAPA DUA|RUSDI|081776366003|085921261400|cikupa
SAERAH|085921260312|JL.raya Binong sebelum sekolah pramita,SMALL,Kab. Tangerang|CURUG|SAERAH||085921261200|cikupa
MUL CELL|087897633373|KP.GANDARIA KEC.MEKAR BARU,,TANGERANG|-|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ1-RESTY CELL|087887721256|PERUM PERMATA BLK.A51. NO. 21 RT 08/01,PERMANENT,kab. tangerang|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ1-SUMIDI CELL|087887721255|KP. SAGA RT 02/03/ NO. 07 SAGA ,PERMANENT,kab. tangerang|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
IVAN CEL|087885782487|JL.RAYA SERANG KP.TEGAL MURNI RT 03/03,NA,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-RAMILA CELL|087885782453|KP. TELAGASARI RT 02/002 KEC. BALARAJA,PERMANEN,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-LINDA CELL|087885782425|JL.RAYA SERANG KM.24 RT 01/01,PERMANEN,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-UCAN CELL|087885782424|KP. TELAGA SARI RT 03/04,PERMANEN,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BINGO CELL BLJ 1|087884214810|Jl.Raya kresek,,Kab. tangerang|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
KHOLIK CELL|087880294080|KP. KABEMBEM RT 02/02 BALARAJA ,PERMANEN,tangerang|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-UJANG JAYA CELL|087880294069|JL.KAWIDARAN RT 03/04 KEL.KAWIDARAN ,NA,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BOY CEL|087880294043|JL.RAYA SERANG KM.24 RT 01/01,PERMANEN,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
VIRA CELL|087880294010|JL.RAYA SERANG KM.23 RT 01/01,NA,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
JAVA CELL|087880293998|JL. RAYA SERANG KEL.TALAGA SARI,PERMANEN,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ1-WANDI CELL|087880293976|JL.RAYA PERAHU DESA TOBAT NO.20 KEL.TOBAT,PERMANEN,kab. tangerang|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ1-QQ CELL|087880291674|JL. RAYA PASAR SENTIONG BALARAJA,PERMANEN,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-WERY CELL|087880173777|JL.RAYA SERANG KM.28 KAWASAN RAHAJO,PERMANEN,|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-QTA CELL|087878929201|JL. RAYA SERANG,PERMANEN,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-MEDIA CELL|087878305415|Jl raya serang km 24,,|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
ESGE CELL|087877007516|TAMAN RAYA RAJEG RT 10/07 KEL. MEKARSARI,PERMANEN,Kab. tangerang|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
MOLEX CELL|087785470473|KP ILAT DS ILAT KEC BALARAJA KAB TANGERA,,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
LUCKY CELL|087772357258|KOMP. VILA BALARAJA BLOK D 5 NO. 21,PERMANENT ,kab. tangerang|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-REVA CELL|087771586332|KP. JAHA DS. SENTUL JAYA,PERMANENT,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BUNDA CELL|087771583376|KP. GARUT RT 02/04 SENTUL JAYA KEC. BALARAJA,PERMANENT,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ RIVAS CELL|087771583308|KP. KIARA RT 03/04 KEL. TOBAT BALARAJA,PERMANENT,kab. tangerang|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
NEW CELL|087771583252|KP. CIGERENG KEC. JAYANTI,PERMANENT,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-WANDA CELL|087771561499|KP. CIAPUS RT 06/02 KEC. BALARAJA ,PERMANEN,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-BETI CELL|087771460441|JL. RAYA SERANG KM 25 KEC. BALARJA,PERMANENT,kab. tangerang|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
NUR CELL|087771460368|JL. RAYA KRESEK KP. KIARA RT 03/04 DS. TOBAT,PERMANENT,kab. tangerang|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
HARI CELL|087771250309|KP. ILAT RT 01/02 BALARAJA ,PERMANEN,kab. tangerang|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-KIKIN CELL|087771250308|KP. TALAGA RT 02/02 TALAGASARI BALARAJA,PERMANEN,EUITANGERANG@YAHOO.COM|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
AZZA CELL|087771250154|JL.RAYA SERANG KM 27 RT 11/04 KEL.SENTUL JAYA,PERMANEN,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-ZAKI CELL|087771250153|JL.RAYA SERANG KM.23 RT 01/05,NA,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
RNG CELL|087771011013|JL.RAYA SERANG KM.33 KP.SARADAN RT008/02 KEL.SUMUR BANDUNG,PERMANEN,kab. tangerang|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ1-ZAHRA CELL|087771010951|KP. PEKONG RT 09/01 SAGA KEC. BALARAJA,PERMANENT,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ1-MEDIA COM CELL|085921263440|PERUM PURI BLOK L2 NO 4 TIGARAKSA,,Kab. tangerang|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
SUNELKA 2 CELL|085921263186|,,|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
FREEDOM 2 CELL|085921263180|,,|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-KAPA CELL|085921261207|,,|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-DHEO CELL|085921261199|,,|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
SM CELL|085921260574|,,|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
FREEDOM 3 CELL|085921260570|,,|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
CAHAYA SEKAWAN 2 CELL|085921260569|,,|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
NAZWA CELL|085921260546|,,|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
VICTORY|085921260371|,,|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-SUNELKA CELL|085921260360|,,|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-CAHAYA SEKAWAN CELL|085921260311|,,|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
OPPIK CEL|085921260292|,,|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-MELATI CELL|085920072226|,,|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BELA CEL|081912515372|JL.RAYA SERANG KM.25 KP.JAHA RT 01/01 KEL.SENTULJAYA,NA,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-HANNA CELL|081908344801|KP.KEUSIKEUN RT 06/01 KEL.CANGKUDU,PERMANENT,kab. tangerang|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-DIAH CELL|081908331636|JL.RAYA SERANG KP.CARIU RT 04/01 TELAGA SARI,NA,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ1-AYU CELL|081908331587|JL.RAYA KRESEK KP.BARU DS.BALARAJA NO.05 RT 03/03.,PERMANEN,kab. tangerang|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ1 .CHIKHAL CELL|081908331548|JL.RAYA KRESEK KP.KIARA RT 03/04 KEL.TOBAT ,PERMANEN,kab. tangerang|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
RYAN PEMI CEL|081908330051|JL.RAYA SERANG KP.TEGAL MURNI RT 03/03,NA,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
ISKANDAR CELL BLJ 1|081908249496|KP. PIPITAN,PERMANEN,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ1 AYOH CELL|081908249130|KP. TELAGA ASEM RT 004/02 NO. 56 KEC. BALARAJA,PERMANENT,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
SILVI CEL|081908247757|JL.RAYA SERANG KM.28 KP.KIARA RT 06/01,PERMANEN,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-ARIS CELL|081908244757|KP.TEGAL LAME RT004/06 KEL.TOBAT,PERMANEN,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
OKTA CELL|081908244685|JL.RAYA SERANG KM.24 KEL.KIARA,PERMANEN,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BANYU BIRU CEL|081908241805|JL.RAYA SERANG KM.24 KEL.POS SENTUL,PERMANEN,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ KOMALA CELL|081908241714|JL. RAYA SERANG KM.26,8 KEL.SENTUL JAYA,PERMANEN,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
WASERBA CELL|081906399786|PERUM TELAGA SARI BLOK E 6/16,PERMANENT,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|087785471669|cikupa
GALAXI|081906399562|KP. TAPOS TIGARAKSA,PERMANEN ,kab. tangerang|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ1-FARREL CELL|081906399067|PERUM PERMATA BLOK C. 06 NO. 4 RT 10 RW 01 BALARAJA,PERMANEN ,kab. tangerang|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-NOVA CELL|081906398622|KP. CANGKDUU ,PERMANEN ,kab. tangerang|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
STAR COM CELL|081906398560|KP. KOSAMBI RT 02/02,PERMANEN ,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
DUNIA CELL|081806613131|JL KALIBENER KARANJI RT 006 002,,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
ADI CELL|081806613129|JL CENDRAWASIH RAYA NO 1 C RT 001/007,,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
NEW 2 CELL|081806613128|DSN TANJUNG SARI RT 010/005 DS TEBAS SUNGAI,,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-ROSALIS CEEL|081806610354|KP PASIR TR 003/001,,|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-RISKY CELL|081806610281|KP PASIR RT 03/01,,|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
MAULANA CEL|08176085356|JL.RAYA PINTU TOL BALARAJA BARAT RT 02/02,NA,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
BLJ-CAHAYA 7 CELL|08176085352|JL RAYA SERANG KM.24 DEPAN PASAR BALARAJA,PERMANEN,TANGERANG|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
CHANDRA CELL|08176085152|JL.RAYA KRESEK DESA KEBEMBEM BALARAJA NO.10,NA,kab. tangerang|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
THIFA1|08176040856|KP. BAKUNG RT 02/01 BALARAJA,PERMANEN ,kab. tangerang|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
FREEDOM 1 CELL|08170748564|JL.RAYA TAMAN ADIYASA RT 04/08 KEL.SOLEAR,PERMANEN,kab. tangerang|BALARAJA|SAEPUL ROHMAN|087777999474|085921261415|cikupa
SEKAWAN RELOAD|087878305496|E-CENTER LIPPO KARAWACI BLOK A1 NO. 2,MEDIUM,TANGERANG|SEPATAN|SEKAWAN RELOAD||085921261400|cikupa
SGC|085921261405|,,|BALARAJA|SGC||085921261200|cikupa
SGC |085921263312|,,|BALARAJA|SGC ||085921261200|cikupa
SINDORO|085921261219|,,|CIKUPA|SINDORO||085921261200|cikupa
SINDORO|085921261197|,,|CIKUPA|SINDORO||085921261200|cikupa
SKM-JACK CELL|085921263624|,,|-|SKM-JACK CELL||085921261415|cikupa
MK-AAN CEK|087897633391|KP SASAK DS MAUK RT 005/005,,TANGERANG|-|SOLIHIN|087771800008|085921261415|cikupa
ANIDA CELL|087887724486|PERUM BUNDARA BLOK A2, NO 21/ RT 03/06,PERMANENT,kab. tangerang|TIGARAKSA|SOLIHIN|087771800008|085921261415|cikupa
TGR2-RH DEPO2|087885782490|JL.CIUNG RAYA RT 09/09 KEL.MARGA SARI,PERMANEN,kab. tangerang|TIGARAKSA|SOLIHIN|087771800008|085921261415|cikupa
TGR2-RH DEPO|087885782489|PERUM.TIGARAKSA BLOK AJ46/10 RT 09/09 KEL.MARGASARI,PERMANEN,kab. tangerang|TIGARAKSA|SOLIHIN|087771800008|085921261415|cikupa
TGR2-ARDEROS2|087880291673|BLOK A1, E27 NO.3 MARGAS TIGARAKSA RT004/02 SEBELAH INDOMART,PERMANEN,TANGERANG|TIGARAKSA|SOLIHIN|087771800008|085921261415|cikupa
TGR2-ARDEROS1|087880291653|MARGASARI RT004/002 BLOK A1, E27 NO.6 TIGARAKSA,PERMANEN,TANGERANG|TIGARAKSA|SOLIHIN|087771800008|085921261415|cikupa
TGR1-WARUNG PULSA|087880276690|JL.ARIA JAYA SANTIKA RT 01/02 SEGLOK,NA,kab. tangerang|TIGARAKSA|SOLIHIN|087771800008|085921261415|cikupa
TGR1-BASTIAN CELL|087880173782|JL. RAYA KRONJO JENGGOT RT03/03,PAS TIKUNGAN JENGGOT,SEMI PERMANEN,TANGERANG|TIGARAKSA|SOLIHIN|087771800008|085921261415|cikupa
TGR2-ELSYE CELL|087878929218|JL.ARIA WANGSAKARA RT 08/01 KEL.SODONG,PERMANEN,TANGERANG|TIGARAKSA|SOLIHIN|087771800008|085921261415|cikupa
TGR1-MEISKA CELL|087878305430|,,kab. tangerang|TIGARAKSA|SOLIHIN|087771800008|085921261415|cikupa
TGR YANI CELL2|087878305406|,,|TIGARAKSA|SOLIHIN|087771800008|085921261415|cikupa
ARKA2 CELL|087877007416|KP. SEGLOG ,PERMANEN,TANGERANG|TIGARAKSA|SOLIHIN|087771800008|085921261415|cikupa
TGR2-METTA CELL|087877007098|PERUM. TIGARAKSA BLOK AI 1NO.23 RT 04/03 KEL.MARGASARI,NA,kab. tangerang|TIGARAKSA|SOLIHIN|087771800008|085921261415|cikupa
87 CELL|087785473755|KIRANA,,TANGERANG|TIGARAKSA|SOLIHIN|087771800008|085921261415|cikupa
SANGERENG CELL|087785473751|kp cicayur,,TANGERANG|TIGARAKSA|SOLIHIN|087771800008|085921261415|cikupa
SAIFUL 3|087785473721|JL RY SERANG KM 24 POS SENTUL,,TANGERANG|TIGARAKSA|SOLIHIN|087771800008|085921261415|cikupa
SUNU CELL|087785473705|kampung rawa berem sepatan,,TANGERANG|TIGARAKSA|SOLIHIN|087771800008|085921261415|cikupa
SARI CELL|087785473649|jl.kmpus pramita binong curug,,TANGERANG|TIGARAKSA|SOLIHIN|087771800008|085921261415|cikupa
AMIN 2|087785473556|PURI AGUNG PERMAI,,TANGERANG|TIGARAKSA|SOLIHIN|087771800008|085921261415|cikupa
SAIFUL A|087785471064|JL RAYA KRESEK KM 2 POLSEK BALARAJA,,TANGERANG|TIGARAKSA|SOLIHIN|087771800008|085921261415|cikupa
SAIFUL 2|087785471051|JL RY KRESEK KM 2 BALARAJA TANGERANG,,TANGERANG|TIGARAKSA|SOLIHIN|087771800008|085921261415|cikupa
AK RELOAD|087785471033|CURUG,,TANGERANG|TIGARAKSA|SOLIHIN|087771800008|085921261415|cikupa
TGR1-DAVIN CELL|087772357003|KP. PASIR BOLANG DS. PASIR BOLANG RT 03/01,PERMANENT ,TANGERANG|TIGARAKSA|SOLIHIN|087771800008|085921261415|cikupa
